genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
australian pop,0.22627239660650153,0.6046222573750071,236809.51649525663,0.6548469408176378,0.030318607188719197,0.16205751935333465,-7.130430504660157,0.06870007044819695,119.2644530290484,0.4960398330467921,56.47432006492649,11,1
australian post-hardcore,0.2904,0.5985,207987.0,0.5345,0.054176999999999996,0.1472,-8.5475,0.03705,101.1775,0.4605,48.5,9,1
australian post-punk,0.02767333333333333,0.4263333333333333,202582.0,0.6686666666666667,0.0005796666666666666,0.242,-14.058333333333332,0.05566666666666667,115.07099999999998,0.5936666666666666,31.33333333333333,7,1
australian psych,0.13614929809523807,0.46721761904761905,266862.1969047619,0.7082845238095238,0.10067784139761907,0.1706708333333333,-5.976036428571429,0.09509804761904762,125.67108761904763,0.38604666666666665,54.85666666666666,2,1
australian r&b,0.569,0.649,266160.0,0.43500000000000005,3.285e-05,0.0969,-7.904,0.1345,105.7485,0.3075,62.5,2,1
australian reggae fusion,0.3491975,0.6126145833333333,277668.3645833333,0.5667916666666667,0.21201618458333332,0.2022625,-8.63821875,0.10401145833333335,110.96061458333332,0.41947083333333335,54.54166666666667,11,1
australian rock,0.1338076861049019,0.5482063081776334,233164.41899250276,0.718812638152931,0.029701139178749853,0.1969443136685625,-8.45745408486051,0.056706851467798615,121.42524250390666,0.6120453962157241,44.77998256005452,9,1
australian singer-songwriter,0.49733333333333335,0.6215555555555555,199686.55555555553,0.4837777777777778,1.5354444444444442e-05,0.224,-9.994555555555557,0.0376,122.33577777777778,0.5662222222222222,50.22222222222222,3,1
australian ska,9.576666666666666e-05,0.31266666666666665,211724.66666666663,0.9946666666666668,0.0001827,0.1561,-4.356000000000001,0.15866666666666668,148.061,0.2289,44.33333333333334,9,0
australian talent show,0.34700000000000003,0.416,119160.0,0.7070000000000001,0.0,0.708,-11.573,0.14400000000000002,198.612,0.691,35.0,0,1
australian trap,0.19075,0.7355,179880.5,0.641,2.2149999999999993e-05,0.501,-5.1594999999999995,0.179,141.52250000000004,0.7245,62.0,11,1
australian underground hip hop,0.363,0.5575000000000001,233585.0,0.8034999999999999,0.0,0.548,-4.8595,0.1916,86.57900000000001,0.5965,55.0,7,1
austrian choir,0.9492566666666666,0.27336095238095237,287474.680952381,0.2575252,0.2983074837333334,0.21433871428571422,-18.173439523809524,0.05925219047619048,102.07223047619047,0.2000627619047619,10.571904761904761,2,1
austrian pop,0.15,0.523,237014.0,0.5529999999999999,0.018245,0.1014,-8.467,0.07875,119.8445,0.1905,48.0,5,0
austro-german modernism,0.890125,0.35123809523809524,260769.2619047619,0.21414642857142857,0.3973127570089285,0.20683020833333332,-19.132203869047622,0.0641735119047619,102.09421875000001,0.27492500000000003,2.8392857142857144,5,1
autoharp,0.8679999999999999,0.61,187227.0,0.17655,1.895e-05,0.4645,-16.1165,0.05475,123.712,0.5055000000000001,22.0,11,1
autonomous black metal,0.0010209898333333333,0.26171666666666665,315688.93333333335,0.8087833333333333,0.7785949999999999,0.3006133333333333,-8.763300000000001,0.06501333333333334,116.27698333333333,0.23695166666666662,38.23333333333333,11,1
avant-garde,0.9144172081104116,0.3321325843208393,372755.0697437297,0.16494180657004243,0.5730298880934442,0.16762643102597355,-23.750944991853185,0.0482128870786802,102.67758806041071,0.23455191372690057,23.0778807869945,7,1
avant-garde jazz,0.6951119594894078,0.4493416427153708,361113.2986928194,0.3480383488357703,0.4188756863401452,0.17096792336807656,-15.210860292147725,0.06658657522381332,110.21783410557101,0.44620033953796423,22.976650113630956,5,1
avant-garde metal,0.000459935,0.396,278513.5,0.931,0.801,0.45049999999999996,-5.4895,0.08695,162.95750000000004,0.12494999999999999,47.5,7,1
axe,0.29528566666666667,0.6279666666666668,244906.0833333333,0.6829833333333334,0.0017135439999999998,0.22943000000000002,-8.874183333333331,0.05150000000000001,115.40045,0.7397499999999999,53.36666666666666,7,1
azeri traditional,0.7778,0.5508,247362.0,0.3586,0.0008075200000000002,0.20718,-13.7326,0.05732,96.6098,0.6524,37.4,7,0
azonto,0.095513,0.7124166666666666,195633.69999999998,0.7138,0.0005284713333333332,0.22074166666666664,-5.651183333333333,0.16959,113.12328333333333,0.60845,61.31666666666666,7,1
azontobeats,0.77,0.605,534036.0,0.602,0.0007610000000000001,0.083,-6.726,0.0413,129.305,0.903,32.0,4,1
bachata,0.34693793831194947,0.8036457888516709,242482.74615635458,0.612844234039381,0.028645928401133124,0.15287289552168962,-6.588245228235817,0.049085858132064,125.06760033408861,0.8123241950805187,46.15390057654764,1,1
background music,0.9155283951970307,0.24298892037786773,186265.80151821862,0.0746190516869096,0.8648276875816463,0.11238844129554654,-26.569773886639666,0.04410669703103915,91.62805678137656,0.11188686909581645,63.551788124156545,5,1
backing track,0.18365,0.6859999999999999,297833.0,0.453,0.0006405,0.0823,-13.2515,0.03905,126.173,0.7184999999999999,38.5,7,1
bahamian folk,0.6351097222222223,0.6582361111111111,175483.88888888888,0.6776666666666668,0.27466709888888885,0.23202638888888893,-7.9722638888888895,0.08976805555555556,110.73281944444443,0.7137777777777777,6.263888888888888,10,1
bahamian pop,0.051949999999999996,0.8103333333333333,203000.16666666663,0.8526666666666667,0.0005737499999999999,0.15355000000000002,-5.0360000000000005,0.08413333333333334,121.733,0.8285,50.33333333333333,11,1
baiao,0.7763333333333332,0.6874166666666667,156339.52777777778,0.4567222222222222,0.2909192511111111,0.19943888888888886,-12.684,0.05155833333333334,116.18766666666666,0.7991388888888888,11.666666666666666,7,1
baile pop,0.5227205345345346,0.5909625825825826,204571.1535885886,0.5095687237237237,0.010818430238138136,0.2035308663663664,-10.029173663663663,0.060822818318318324,119.60728426426427,0.5230050300300301,42.57515015015015,11,1
bakersfield sound,0.5832351125800489,0.6116981223297401,160541.06797271658,0.5044725825796088,0.01759840654699815,0.1776405059229079,-10.138670159971959,0.043443013617343686,118.91316365479413,0.7514397695834788,23.835073855580394,7,1
balearic,0.09904,0.6827500000000001,428111.0,0.7954999999999999,0.40578,0.2618,-8.39425,0.0446,125.24275,0.85525,35.25,7,1
balkan brass,0.2241,0.569,238586.5,0.8185,3.87e-06,0.0955,-6.6405,0.0425,95.92,0.5640000000000001,41.5,7,1
ballet class,0.8809999999999999,0.2898888888888889,221273.88888888888,0.06343333333333334,0.7226666666666666,0.20227777777777767,-29.074333333333332,0.04455555555555557,98.2777777777778,0.09115555555555556,39.0,7,1
ballroom,0.6972357200355815,0.4110868078315448,180961.4184523387,0.3539275391470129,0.5303120887060476,0.1567616410572089,-12.637525563684292,0.038235877099969895,121.0261407823991,0.4701013268466938,23.35870879402735,7,1
baltic classical,0.9108750000000001,0.311375,311239.125,0.010973375,0.5172853,0.08577499999999999,-33.200625,0.06811249999999999,73.503,0.1781,42.875,5,1
baltimore hip hop,0.13865833333333333,0.8090833333333334,196214.4166666667,0.5986666666666667,0.0,0.20864166666666667,-6.460583333333333,0.17801666666666666,111.41333333333333,0.42080000000000006,61.083333333333336,11,1
baltimore indie,0.20457718868686867,0.45031858585858586,268168.3612121212,0.7114292929292929,0.24539881797979798,0.24826301010101015,-7.516398383838383,0.048266585858585856,135.78826565656564,0.37925191919191914,50.91070707070706,6,1
banda,0.37949852071082585,0.6762744831391999,200277.50876746458,0.6088861824015047,0.016456301244248493,0.15750012731146482,-6.965904891993328,0.06621661373344456,129.61275622107337,0.8136689285196069,47.56196715325656,7,1
banda caliente,0.35301867632367634,0.6638374791874792,218992.92349317347,0.5784993672993672,0.006541655065934068,0.13249346320346322,-7.343112620712618,0.08553196969696972,135.2784501831502,0.8454684815184813,42.33418248418248,5,1
banda carnavalera,0.3951166666666666,0.6696333333333334,202847.94722222222,0.6168000000000001,0.06435476916666666,0.15470708333333336,-6.2278263888888885,0.05256444444444444,142.0396333333333,0.9092194444444445,48.604166666666664,7,1
bandinhas,0.9602,0.6442,162554.4,0.4242,0.9138,0.1648,-13.1112,0.04138,85.5988,0.8036,1.2,1,1
bandoneon,0.5662666666666667,0.46711111111111103,173330.0222222222,0.3511111111111111,0.2696,0.3227911111111111,-12.701977777777778,0.04867333333333334,124.75802222222221,0.5946666666666667,34.0,2,1
bangla,0.9128708928571427,0.4720742658730159,203809.53557539682,0.3020527837301587,0.14110545987996032,0.20040702380952383,-12.76092404761905,0.05373787103174603,101.55049650793651,0.4845604861111112,0.38769841269841265,11,1
banjo,0.6319764144574403,0.5508478232827967,187128.89770136477,0.47053562111705327,0.18915854671496232,0.2535289836715633,-12.033486528000758,0.0643822201861955,126.78373228621771,0.697351003308629,28.4484597616293,7,1
bansuri,0.9335,0.3065,425858.0,0.130535,0.6423333333333333,0.12213333333333333,-29.871333333333332,0.05475,104.76483333333334,0.33166666666666667,43.16666666666667,5,1
barbadian pop,0.18674281465517242,0.7191866379310344,224516.94525862066,0.687726724137931,0.0010531345689655171,0.1453739655172414,-6.282038362068966,0.08893021551724138,109.64894870689655,0.6780950431034483,57.70905172413793,6,1
barbershop,0.832125,0.57925,161453.375,0.26148750000000004,3.6e-07,0.3164625,-12.750250000000001,0.17120000000000002,124.48124999999999,0.610375,38.75,7,1
bard,0.5416333333333333,0.509,206512.33333333334,0.2946666666666667,0.0032166666666666667,0.11270000000000001,-11.996333333333334,0.03936666666666667,115.28733333333334,0.38233333333333336,31.666666666666668,3,1
barnmusik,0.8787499999999999,0.557,376023.5,0.21175,0.32925296000000004,0.5955,-15.3885,0.0595,90.078,0.50625,27.5,10,1
baroque,0.9356563548202668,0.3892140919773584,207205.52268021324,0.1698560550128915,0.5894394333340551,0.14943894000918287,-20.101525287975925,0.050563318872963954,100.47666609224308,0.3805327290276268,15.810405390182368,7,1
baroque ensemble,0.8889452751196172,0.3497838450292397,266354.55976209464,0.21466665271132382,0.2963616995625997,0.1377752505316321,-20.341262646198828,0.043957729930887826,101.80342141148326,0.33828404040404036,41.33641679957469,6,1
baroque pop,0.3646510790517113,0.5175801055943401,231696.77299404872,0.5863755873819498,0.10771653384077202,0.17870122362066423,-9.175105650954837,0.043703506451269206,120.42249903707086,0.5290080919210933,43.5572006976835,9,1
baroque singing,0.9565,0.1625,246793.0,0.05165,0.140465,0.1205,-26.8515,0.0542,93.89349999999999,0.0405,51.5,7,1
baroque violin,0.8990729166666667,0.38031875000000004,286917.8854166666,0.24556008333333337,0.40233238245833336,0.1802504166666667,-19.33964375,0.04093354166666667,102.40768125,0.4576341666666667,37.59166666666667,4,1
bass house,0.12010627450980393,0.7279133333333333,237063.76303921564,0.7352711764705882,0.10910335764705884,0.1562180882352941,-5.770185196078431,0.07917528431372549,121.38349225490194,0.39216921568627444,53.05166666666666,7,1
bass music,0.37741714285714284,0.5601071428571428,235822.0357142857,0.5602857142857143,0.38362667857142857,0.128925,-8.830892857142858,0.15093928571428572,128.645,0.2980571428571429,51.42857142857143,6,1
bass trap,0.10220613656330747,0.6045458656330749,234649.4941860465,0.7617076227390179,0.12733220454134367,0.2114394056847545,-5.721447674418605,0.08531498708010334,126.86344315245472,0.3587711240310078,56.48514211886305,5,1
basshall,0.12342000000000002,0.7645000000000001,190884.75,0.749,2.6e-05,0.2259,-4.461,0.10815,115.25825,0.6675,71.75,7,1
bassline,0.22970854166666665,0.6165333333333334,217631.91666666666,0.7397666666666667,0.101365225,0.146395,-5.648066666666666,0.1185825,132.34785833333333,0.52995,57.458333333333336,7,0
bath indie,0.105308,0.6174999999999999,236496.75,0.71075,0.1773245,0.153675,-5.152,0.048475,121.30225,0.53125,56.0,5,1
baton rouge indie,0.23,0.6809999999999999,193093.0,0.655,0.0,0.289,-9.017,0.0472,116.555,0.701,35.0,7,1
baton rouge rap,0.11821456066886982,0.7567621617965369,231410.51832386362,0.6616156878092144,0.004579493503932823,0.1767243933596166,-6.340482956478044,0.20626514484771183,122.63281629174396,0.5207207695578232,48.57433808750773,1,1
battle rap,0.07122859343201603,0.6919477063259322,261766.8089822185,0.7522205017921149,0.000331118434932272,0.2652316480007448,-5.521197453335196,0.2551140467346274,105.46114723572124,0.5559180524135363,49.731489782618816,1,1
bay area hip hop,0.09065000000000001,0.8160000000000001,343428.0,0.7215,0.0,0.12415,-6.615,0.28800000000000003,96.4675,0.589,42.5,11,0
bay area indie,0.28995782222222216,0.4762388888888888,213144.13888888888,0.6579222222222221,0.14099655155555554,0.17109166666666667,-8.042833333333334,0.06713666666666666,116.78091111111111,0.48590000000000005,50.39444444444444,10,1
bboy,0.1831132476190476,0.7007015079365079,245415.4174603175,0.6607052380952381,0.21678668835952383,0.16736822222222222,-8.158576746031747,0.12835433333333332,125.7437726190476,0.6641138095238096,43.19380952380953,7,1
bc underground hip hop,0.144375,0.769125,179471.375,0.6083750000000001,1.6625e-05,0.23524999999999996,-6.928749999999999,0.26145,117.01787500000002,0.67025,60.5,7,1
beach music,0.6641395833333334,0.5777854166666667,187529.34375,0.40775416666666664,0.0002316190625,0.2239833333333333,-14.344014583333335,0.08033166666666668,107.3108625,0.58604375,27.91875,7,1
beat italiano,0.22876666666666665,0.48500000000000004,289249.0,0.6048333333333333,0.00016485,0.20900000000000002,-9.4755,0.0354,111.60633333333331,0.635,39.16666666666667,3,1
beat poetry,0.7560333333333333,0.630625,173862.35833333334,0.2549108333333333,0.1669848165833333,0.17428916666666666,-18.81315,0.2794416666666667,93.613925,0.50099,14.891666666666667,5,1
beatboxing,0.2353933333333333,0.7929999999999999,244444.33333333328,0.8143333333333332,0.0,0.4753333333333333,-8.895333333333333,0.337,96.36266666666666,0.5616666666666666,41.333333333333336,7,1
beatlesque,0.2906551202500566,0.4891496203381504,225513.55828641707,0.6440360858095839,0.05249184374222747,0.2614193139765126,-8.802070707417785,0.051602720274617146,124.71872959088792,0.569699864028129,39.71907826945993,9,1
bebop,0.7535264949756534,0.5175214602938495,340722.41932443273,0.3230452441579507,0.3760520425315408,0.19420372193041532,-14.84377013121596,0.05941145617027711,112.83512362621967,0.5009696004597392,19.975460691406305,5,1
bedroom pop,0.43330245664173783,0.6171131868131866,196323.79281898658,0.46652622481684997,0.10028849800039427,0.15659221039377286,-10.012828310693937,0.06440121896621899,110.71998415750915,0.4608956336487587,63.34538563288564,9,1
bedroom soul,0.443891048430736,0.656895183982684,211007.05649350648,0.45747233495670997,0.01460920789569805,0.16736186011904766,-8.244670765692641,0.08355180871212123,112.5300670995671,0.48812280844155853,57.334050324675324,9,1
belarusian indie,0.35585000000000006,0.5980000000000001,227411.0,0.8475,0.5569999999999999,0.262,-7.988,0.0504,152.44549999999998,0.7255,62.5,1,1
belarusian pop,0.0285,0.33,292027.0,0.913,0.00548,0.34600000000000003,-2.21,0.045,175.91299999999995,0.294,44.0,7,0
belarusian rock,0.0285,0.33,292027.0,0.913,0.00548,0.34600000000000003,-2.21,0.045,175.91299999999995,0.294,44.0,7,0
belgian contemporary classical,0.9215,0.562,222412.0,0.4754999999999999,0.906,0.086,-12.3655,0.03225,119.75,0.2215,46.0,5,1
belgian dance,0.06998505000000001,0.7142000000000002,237645.7,0.8585833333333334,0.09791786,0.3150966666666667,-4.429566666666666,0.11733833333333336,117.55063333333332,0.6701900000000001,63.55,8,0
belgian edm,0.06360753125,0.707125,231524.5,0.7920520833333333,0.16169250000000002,0.2573166666666667,-4.929166666666666,0.11661145833333335,123.90220833333333,0.56193125,61.65625,11,0
belgian indie,0.46699999999999997,0.5642499999999999,286366.5,0.68875,0.48624999999999996,0.10020000000000001,-8.1715,0.036225,129.002,0.506,46.5,10,1
belgian indie rock,0.177,0.604,323853.0,0.952,0.8809999999999999,0.0874,-3.423,0.0373,112.844,0.505,40.0,10,0
belgian jazz,0.48121428571428565,0.45871428571428574,215247.85714285716,0.1972142857142857,0.6383671428571429,0.19492142857142858,-19.648357142857144,0.05560714285714287,91.77250000000001,0.2424,29.785714285714285,5,1
belgian new wave,0.0300021975,0.587,226196.5,0.84325,0.35650000000000004,0.23900000000000002,-9.24025,0.035275,127.84275,0.404,30.25,2,1
belgian pop,0.3215590476190476,0.49383333333333335,200095.30952380947,0.6140952380952381,0.3019764619047619,0.1439809523809524,-12.057166666666665,0.06616666666666667,110.38433333333334,0.32984761904761906,58.333333333333336,7,0
belgian rock,0.37905999999999995,0.45975,200693.5,0.49625,0.46625,0.1585,-10.7325,0.033525,110.592,0.3105,51.0,2,1
belgian singer-songwriter,0.6597500000000001,0.4589999999999999,219337.83333333328,0.4660833333333334,5.905249999999998e-05,0.318,-9.202416666666666,0.12470833333333332,106.63075,0.47,38.833333333333336,8,0
belly dance,0.4608533892936331,0.6071099144757681,475274.7570478302,0.5832633037694014,0.22887997027716192,0.19324450427621157,-10.201856509344315,0.06356149825783972,130.27320319923982,0.6189481469749764,34.72663921444409,8,1
bengali folk,0.9229880952380952,0.43797619047619046,192713.92857142855,0.3111309523809524,0.15117952380952382,0.2525047619047619,-12.69997619047619,0.05515952380952382,115.83760714285715,0.45170238095238097,0.3333333333333333,7,1
beninese pop,0.22897499999999998,0.63575,293239.75,0.70525,0.15475,0.30174999999999996,-10.64175,0.0354,88.044,0.8102499999999999,39.5,6,1
bergen indie,0.33883650793650794,0.6361904761904761,211005.073015873,0.591831746031746,0.09804336323809525,0.1309815873015873,-8.908495238095238,0.04723015873015873,129.17408571428572,0.6649904761904762,58.82857142857143,3,1
berlin school,0.7430138888888889,0.4257979797979798,461323.6742424243,0.39308503787878785,0.885895202020202,0.1410256313131313,-16.866768308080808,0.04792222222222222,133.72005176767678,0.235646148989899,31.240530303030305,2,1
bhangra,0.30107978021978027,0.7227582417582418,245688.02564102566,0.7944670329670329,0.10188511139194138,0.14176446886446886,-5.350809523809525,0.08946684981684982,120.01440842490842,0.6880703296703298,47.60805860805861,10,0
big band,0.8294564774193283,0.5408356750519921,230333.4969279106,0.3172080252299032,0.3035281959856489,0.22000782733694213,-13.254303163709283,0.07263784083029078,114.82168437643492,0.5557941140943404,14.18159433527854,5,1
big beat,0.09490763771201054,0.5989550764274811,306144.3527131173,0.7170901954959047,0.3920848645811576,0.21949929531765178,-9.262080069437163,0.07239709307608959,119.9557427137581,0.47720845671245327,46.25503681567696,5,1
big room,0.07664698463507712,0.6165138180427335,226940.72013899757,0.7977261178914793,0.09968062956210338,0.21239986232810024,-5.041127719101513,0.06843075927084966,126.750550842113,0.44845723586988645,58.723705210452195,11,0
binaural,0.9023333333333333,0.2376666666666667,385444.6666666667,0.09815499999999999,0.8985,0.12633333333333333,-33.247666666666674,0.06656666666666666,87.44533333333334,0.08608333333333335,56.333333333333336,2,1
birmingham grime,0.2328,0.756,186271.75,0.6675,0.0204,0.15165,-6.28075,0.138125,104.0185,0.49075,70.5,7,1
birmingham hip hop,0.22,0.7020000000000001,253467.0,0.848,0.0,0.0222,-1.714,0.3,172.125,0.883,60.0,6,1
birmingham metal,0.05004555138731116,0.37994555295820376,270802.4048726531,0.7804979257263196,0.3620839478732624,0.22504464760390336,-10.432364707226615,0.067347030973023,127.88124120188088,0.3522358720833353,37.122728203272665,1,1
bitpop,0.21122775000000002,0.6735,237250.0,0.7610625,0.13463839375,0.24631250000000002,-6.106750000000002,0.06567500000000001,124.1496875,0.47268750000000004,58.3125,11,1
black 'n' roll,0.008001925,0.204,395720.0,0.9995,0.22752,0.2795,-5.1275,0.1375,142.22500000000005,0.02785,41.0,11,1
black comedy,0.6985645833333334,0.5863229166666666,181205.44223484848,0.7065435606060606,0.00014878603219696968,0.6078125,-10.096298295454545,0.639700946969697,114.25319412878788,0.48560435606060603,26.53219696969697,6,1
black metal,0.0011088547083333334,0.25710902777777783,280846.75416666665,0.9193166666666666,0.5605983873611111,0.20243236111111115,-6.945313194444445,0.09200958333333335,133.06307916666665,0.21425388888888885,39.55972222222223,11,1
black thrash,0.07959210413888888,0.24826388888888892,271168.34444444446,0.8568083333333334,0.41679901388888885,0.1752911111111111,-7.976188888888889,0.09395916666666669,133.36688611111109,0.23339583333333333,30.96111111111111,11,1
blackened crust,0.008001925,0.204,395720.0,0.9995,0.22752,0.2795,-5.1275,0.1375,142.22500000000005,0.02785,41.0,11,1
blackgaze,0.4365500000000001,0.337,390963.25,0.4115,0.695965,0.31075,-11.84925,0.034175000000000004,93.08375,0.175475,47.5,5,1
blasmusik,0.995,0.327,226600.0,0.173,0.93,0.124,-17.198,0.0403,95.155,0.14800000000000002,1.0,3,1
bleep techno,0.24338172222222224,0.5723611111111112,273238.88888888893,0.7363333333333334,0.5074558611111111,0.20806944444444442,-8.836777777777778,0.06940277777777777,130.76477777777777,0.6144361111111111,43.55555555555555,11,1
bluegrass,0.584002607504469,0.5495671119188987,209482.19279085583,0.4809799935646791,0.1516800777101224,0.21116189312475916,-11.558738700248941,0.05477261208645114,128.13439343479158,0.6975874730644678,33.148603004960094,7,1
bluegrass gospel,0.5588783669456717,0.6044728744589832,191299.20415942924,0.42798108807591717,0.11487162650018538,0.2149829826340631,-11.451177893885003,0.04207286029221842,126.06960447458162,0.696096512260456,31.026345539417196,9,1
blues,0.5786236570290146,0.590624385044787,229601.27952782268,0.45401483468780635,0.10462418482832377,0.19939262873679842,-11.653618570991668,0.07000569473429091,116.86966822413773,0.648442553483235,27.92188192803098,9,1
blues band,0.279,0.586,260160.0,0.531,4.5e-05,0.0867,-8.312000000000001,0.0276,145.211,0.71,33.0,4,1
blues latinoamericano,0.0057,0.316,273261.0,0.937,0.00294,0.131,-8.318,0.0842,149.546,0.471,48.0,10,0
blues rock,0.2762863395108365,0.5174234286302608,270353.55731778074,0.6161758539662636,0.10290860461485027,0.24096718550820942,-9.982434824371127,0.06175401824090316,123.06632384768096,0.5902038266084719,36.66785135555418,9,1
bmore,0.044717142142857144,0.667014880952381,236948.5678571429,0.7382720238095237,0.07628858101785715,0.19073357142857145,-7.124266071428571,0.0937672023809524,135.2118767857143,0.4445928571428571,50.983333333333334,7,1
bohemian baroque,0.9675,0.269,248360.0,0.038650000000000004,0.4975,0.139,-25.604999999999997,0.0412,102.87199999999999,0.16899999999999998,39.0,9,1
bolero,0.6436501366403494,0.5406039634927184,204506.77697462344,0.4188626891294789,0.03182593003643102,0.2030132623767772,-10.701967633963962,0.049290540074422115,116.57270423564427,0.5821434489138785,36.13843376413093,7,1
bolero cubano,0.721472193877551,0.5812884353741496,186343.12712585035,0.4206635204081632,0.03293271609183674,0.188383843537415,-11.46924192176871,0.06682658163265306,114.3117681122449,0.7207638605442177,25.71156462585034,5,1
boogaloo,0.5850446715865483,0.618580828469572,287437.67669007945,0.6386594140134958,0.08107546433655165,0.22823703576544788,-8.342528222222153,0.051938963504626526,117.80877258699978,0.7988837973496061,33.2234778697571,7,1
boogie,0.1612171666666667,0.71016,340544.2266666667,0.67804,0.04045023666666667,0.14823000000000003,-10.62029,0.06419700000000002,114.50740666666668,0.792,36.70666666666667,7,0
boogie-woogie,0.8595066666666668,0.5879371428571428,349768.805,0.3431871428571429,0.37745352480952377,0.14960457142857145,-14.298323809523811,0.13501483333333336,119.58619880952381,0.5962704761904762,26.204523809523813,2,1
boom bap,0.201749791005291,0.6381534391534391,253780.13227513226,0.7369920634920635,0.0005511007010582011,0.25406825396825394,-6.553050264550264,0.24869867724867728,114.74414814814814,0.5864153439153439,45.19708994708995,1,1
bossa nova,0.6070940658323902,0.5612910214748843,204136.58131955014,0.4536942500372913,0.13012982376131169,0.17919713271139298,-12.446764703057084,0.06121814946483601,115.06810617957049,0.6201660186915036,34.69498203543722,2,1
bossa nova jazz,0.5152500000000001,0.6110833333333333,380667.75,0.614,0.7374666666666667,0.128675,-14.014000000000001,0.03990833333333333,107.98400000000002,0.7662499999999999,34.166666666666664,5,1
boston hardcore,0.06020132,0.4913333333333333,159533.46666666667,0.7392666666666667,0.056735994666666664,0.21326,-7.232733333333333,0.09564666666666667,111.89666666666668,0.4194,37.4,9,1
boston hip hop,0.11765956018518517,0.7323541666666666,249361.74768518517,0.7200416666666668,0.0012496319444444443,0.1500314814814815,-6.392094907407408,0.1917185185185185,114.59837037037038,0.6110486111111112,51.09722222222222,11,1
boston indie,0.3052847023809524,0.642202380952381,244695.67857142858,0.6159113095238096,0.10419944386904764,0.16618750000000002,-7.225458333333334,0.06168571428571428,108.25470238095238,0.5654654761904763,58.75,9,1
boston metal,6.187173333333335e-05,0.3512533333333334,248597.62666666668,0.9437333333333333,0.034632253333333335,0.152096,-4.294933333333333,0.079604,162.53958666666668,0.4380133333333334,46.85333333333333,7,0
boston punk,0.028441615153846155,0.4199979487179487,173994.298974359,0.8692082051282052,0.07973691662820512,0.24943438461538464,-7.295970256410255,0.12111335897435896,109.39787128205128,0.4914130769230769,35.46307692307692,6,1
boston rock,0.12186609918351034,0.49003694663036784,203789.5077761504,0.7168604337636552,0.14096957382921288,0.21148515167748835,-9.118161503019397,0.07996536352788167,127.86216803984146,0.5720622053284484,38.682070386426105,7,1
bounce,0.13759135198135197,0.787986790986791,248766.84693084692,0.7636134421134422,0.0017262263714063713,0.15441449106449107,-5.977344211344211,0.20363822843822843,129.12227272727273,0.5865190365190365,45.348873348873354,7,0
bouncy house,0.082115,0.532,239083.5,0.808,0.015035633333333333,0.20033333333333336,-6.811166666666667,0.21166666666666667,166.5088333333333,0.6041666666666666,52.16666666666667,7,1
bouzouki,0.876095652173913,0.5169908902691512,200461.88654244304,0.5182099378881987,0.5744500671221532,0.15404939958592134,-11.181057142857142,0.04237461697722567,117.75104306418221,0.7435035196687371,9.002484472049689,7,1
bow pop,0.5178166618517872,0.4324640907045396,245549.58625404813,0.4401721075935606,0.4018901073496898,0.17966897344923277,-13.32414292369855,0.0558862629520697,118.11438293990577,0.37187394215883157,43.370102447880306,2,1
boy band,0.19631133232188505,0.6336818915077365,249072.58446922555,0.6396057240454047,0.02402135430123509,0.17228499753822518,-7.588751742474358,0.06325202107220286,117.46226475138798,0.5557107295452203,50.18061787400541,6,1
boy pop,0.07719999999999999,0.588,206193.5,0.812,6.95e-06,0.17400000000000002,-5.647,0.0562,121.515,0.5805,50.5,3,1
boy soprano,0.958,0.16899999999999998,289886.5,0.0215,0.4845,0.09885,-30.311999999999998,0.04335,85.3295,0.039349999999999996,20.5,8,1
brain waves,0.84425,0.22725,397675.625,0.14547875,0.6643889249999999,0.13325,-26.958125000000003,0.0602,117.005875,0.08576250000000002,52.25,6,1
braindance,0.5513896944444445,0.5283888888888887,326373.88888888893,0.4892689444444446,0.8417527777777778,0.13477499999999998,-16.557527777777786,0.07049444444444446,121.82999999999998,0.3159194444444445,45.72222222222222,10,0
brass band,0.5059954166666667,0.5626861111111111,259089.34722222225,0.529075,0.3815911388888889,0.2007661111111111,-10.4389,0.07409722222222222,119.18259444444443,0.6030222222222221,31.883333333333336,10,1
brass ensemble,0.9860543478260868,0.3893608695652173,215445.77173913043,0.15914217391304347,0.823227097826087,0.1431395652173913,-16.913445652173912,0.05576434782608697,102.46644347826087,0.3343113043478262,8.469565217391304,5,1
brass quintet,0.9941666666666666,0.2951666666666667,377359.6666666666,0.04973333333333334,0.8488333333333333,0.09966666666666668,-21.396333333333335,0.03508333333333333,101.212,0.23371666666666666,13.5,3,1
brazilian boogie,0.3591398333333333,0.6272891666666667,242801.51416666666,0.6390833333333333,0.34066180479999997,0.19045708333333333,-10.072500833333333,0.055074,105.39326333333334,0.78592,37.61416666666666,5,1
brazilian composition,0.7066328460230247,0.5187300840528519,187960.28058608057,0.41406032280219784,0.3022755000595238,0.1962850886316065,-13.807096660779697,0.06698641941391942,113.36993609857404,0.5777487277603349,18.195063121402406,7,1
brazilian edm,0.36946666666666667,0.8140000000000001,189730.66666666666,0.5886666666666667,0.004,0.1584,-6.197333333333333,0.042666666666666665,122.34433333333334,0.3983333333333334,72.0,11,1
brazilian hip hop,0.17,0.7344999999999999,198766.5,0.9015,6.35e-05,0.30500000000000005,-4.9350000000000005,0.05585,110.92750000000001,0.8845000000000001,28.0,11,1
